position_id_fk,player_id_fk,game
1,10390,fifa19
3,10390,fifa19
4,10391,fifa19
0,10391,fifa19
10,10391,fifa19
7,10392,fifa19
12,10392,fifa19
10,10393,fifa19
1,10393,fifa19
6,10394,fifa19
8,10394,fifa19
7,10395,fifa19
12,10395,fifa19
7,10396,fifa19
12,10396,fifa19
11,10397,fifa19
6,10398,fifa19
8,10398,fifa19
11,10399,fifa19
5,10400,fifa19
12,10401,fifa19
13,10401,fifa19
6,10402,fifa19
4,10402,fifa19
7,10403,fifa19
12,10403,fifa19
11,10404,fifa19
6,10405,fifa19
12,10406,fifa19
7,10407,fifa19
8,10408,fifa19
6,10408,fifa19
2,10409,fifa19
4,10410,fifa19
9,10410,fifa19
2,10411,fifa19
10,10412,fifa19
2,10412,fifa19
8,10413,fifa19
6,10413,fifa19
8,10414,fifa19
6,10414,fifa19
9,10415,fifa19
6,10415,fifa19
3,10415,fifa19
12,10416,fifa19
11,10416,fifa19
11,10417,fifa19
3,10418,fifa19
9,10418,fifa19
2,10418,fifa19
13,10418,fifa19
7,10419,fifa19
12,10419,fifa19
13,10420,fifa19
2,10421,fifa19
9,10422,fifa19
10,10422,fifa19
8,10423,fifa19
7,10423,fifa19
12,10424,fifa19
12,10425,fifa19
7,10425,fifa19
4,10426,fifa19
9,10426,fifa19
8,10427,fifa19
10,10427,fifa19
6,10427,fifa19
4,10427,fifa19
7,10428,fifa19
11,10428,fifa19
8,10429,fifa19
6,10429,fifa19
8,10430,fifa19
11,10431,fifa19
9,10431,fifa19
7,10432,fifa19
11,10432,fifa19
9,10433,fifa19
5,10434,fifa19
4,10435,fifa19
0,10435,fifa19
6,10436,fifa19
8,10436,fifa19
6,10437,fifa19
8,10437,fifa19
12,10438,fifa19
11,10438,fifa19
9,10439,fifa19
11,10439,fifa19
10,10439,fifa19
8,10440,fifa19
4,10441,fifa19
8,10441,fifa19
2,10442,fifa19
10,10442,fifa19
7,10443,fifa19
11,10444,fifa19
9,10444,fifa19
2,10445,fifa19
2,10446,fifa19
0,10446,fifa19
10,10446,fifa19
2,10447,fifa19
2,10448,fifa19
11,10449,fifa19
12,10449,fifa19
5,10450,fifa19
7,10451,fifa19
4,10452,fifa19
6,10452,fifa19
5,10453,fifa19
4,10454,fifa19
9,10455,fifa19
10,10455,fifa19
12,10456,fifa19
8,10456,fifa19
6,10456,fifa19
7,10457,fifa19
10,10458,fifa19
6,10458,fifa19
12,10458,fifa19
5,10459,fifa19
6,10460,fifa19
8,10460,fifa19
2,10461,fifa19
12,10462,fifa19
9,10463,fifa19
10,10463,fifa19
13,10463,fifa19
6,10464,fifa19
4,10464,fifa19
8,10465,fifa19
6,10465,fifa19
3,10466,fifa19
10,10466,fifa19
2,10466,fifa19
6,10466,fifa19
12,10467,fifa19
5,10468,fifa19
12,10469,fifa19
7,10469,fifa19
4,10470,fifa19
7,10471,fifa19
6,10472,fifa19
10,10472,fifa19
5,10473,fifa19
11,10474,fifa19
9,10474,fifa19
2,10475,fifa19
8,10476,fifa19
6,10476,fifa19
7,10477,fifa19
10,10478,fifa19
9,10478,fifa19
6,10479,fifa19
8,10479,fifa19
12,10479,fifa19
2,10480,fifa19
4,10480,fifa19
9,10481,fifa19
2,10481,fifa19
8,10482,fifa19
6,10482,fifa19
7,10482,fifa19
2,10483,fifa19
0,10483,fifa19
4,10483,fifa19
7,10484,fifa19
10,10485,fifa19
7,10486,fifa19
2,10487,fifa19
9,10488,fifa19
9,10489,fifa19
10,10489,fifa19
4,10489,fifa19
0,10490,fifa19
4,10490,fifa19
3,10490,fifa19
2,10491,fifa19
11,10492,fifa19
7,10493,fifa19
12,10494,fifa19
10,10494,fifa19
11,10495,fifa19
7,10496,fifa19
10,10497,fifa19
5,10498,fifa19
12,10499,fifa19
5,10500,fifa19
8,10501,fifa19
7,10501,fifa19
5,10502,fifa19
5,10503,fifa19
4,10504,fifa19
6,10504,fifa19
7,10505,fifa19
8,10505,fifa19
9,10506,fifa19
10,10506,fifa19
11,10507,fifa19
13,10507,fifa19
6,10508,fifa19
7,10509,fifa19
10,10510,fifa19
7,10511,fifa19
2,10512,fifa19
10,10512,fifa19
9,10513,fifa19
2,10513,fifa19
4,10513,fifa19
7,10514,fifa19
3,10515,fifa19
1,10515,fifa19
11,10516,fifa19
11,10517,fifa19
9,10518,fifa19
10,10518,fifa19
7,10519,fifa19
13,10519,fifa19
7,10520,fifa19
2,10521,fifa19
1,10522,fifa19
3,10522,fifa19
8,10523,fifa19
6,10523,fifa19
11,10524,fifa19
6,10525,fifa19
8,10525,fifa19
5,10526,fifa19
2,10527,fifa19
9,10527,fifa19
11,10528,fifa19
12,10528,fifa19
9,10529,fifa19
4,10529,fifa19
3,10530,fifa19
1,10530,fifa19
4,10530,fifa19
6,10531,fifa19
1,10532,fifa19
0,10532,fifa19
7,10533,fifa19
8,10534,fifa19
6,10534,fifa19
8,10535,fifa19
6,10535,fifa19
7,10536,fifa19
4,10537,fifa19
12,10538,fifa19
7,10538,fifa19
10,10538,fifa19
7,10539,fifa19
2,10540,fifa19
7,10541,fifa19
2,10542,fifa19
8,10543,fifa19
7,10543,fifa19
2,10544,fifa19
9,10544,fifa19
3,10544,fifa19
4,10545,fifa19
6,10545,fifa19
9,10546,fifa19
2,10546,fifa19
8,10547,fifa19
6,10547,fifa19
7,10548,fifa19
7,10549,fifa19
7,10550,fifa19
12,10550,fifa19
2,10551,fifa19
12,10552,fifa19
7,10552,fifa19
11,10552,fifa19
11,10553,fifa19
9,10553,fifa19
8,10554,fifa19
7,10554,fifa19
7,10555,fifa19
12,10555,fifa19
11,10556,fifa19
7,10557,fifa19
8,10558,fifa19
6,10558,fifa19
8,10559,fifa19
6,10559,fifa19
7,10560,fifa19
12,10561,fifa19
13,10561,fifa19
8,10562,fifa19
9,10563,fifa19
4,10563,fifa19
2,10564,fifa19
2,10565,fifa19
9,10566,fifa19
4,10566,fifa19
10,10566,fifa19
11,10567,fifa19
10,10567,fifa19
7,10568,fifa19
8,10569,fifa19
6,10569,fifa19
9,10570,fifa19
11,10571,fifa19
2,10572,fifa19
0,10572,fifa19
12,10573,fifa19
6,10574,fifa19
8,10574,fifa19
10,10574,fifa19
9,10575,fifa19
4,10575,fifa19
11,10576,fifa19
5,10577,fifa19
9,10578,fifa19
10,10578,fifa19
10,10579,fifa19
9,10579,fifa19
4,10579,fifa19
9,10580,fifa19
2,10581,fifa19
5,10582,fifa19
6,10583,fifa19
8,10583,fifa19
12,10584,fifa19
6,10585,fifa19
11,10586,fifa19
7,10586,fifa19
4,10587,fifa19
6,10587,fifa19
9,10587,fifa19
2,10588,fifa19
6,10589,fifa19
4,10589,fifa19
11,10590,fifa19
6,10591,fifa19
2,10592,fifa19
11,10593,fifa19
12,10594,fifa19
7,10595,fifa19
8,10596,fifa19
8,10597,fifa19
6,10597,fifa19
7,10597,fifa19
10,10598,fifa19
10,10599,fifa19
9,10599,fifa19
4,10599,fifa19
8,10600,fifa19
6,10600,fifa19
2,10601,fifa19
2,10602,fifa19
0,10602,fifa19
2,10603,fifa19
7,10604,fifa19
8,10605,fifa19
12,10605,fifa19
11,10606,fifa19
4,10607,fifa19
6,10607,fifa19
9,10608,fifa19
4,10608,fifa19
9,10609,fifa19
4,10609,fifa19
6,10610,fifa19
9,10610,fifa19
10,10610,fifa19
7,10611,fifa19
10,10612,fifa19
4,10612,fifa19
6,10613,fifa19
10,10613,fifa19
9,10613,fifa19
2,10614,fifa19
4,10614,fifa19
9,10615,fifa19
7,10616,fifa19
12,10616,fifa19
11,10617,fifa19
7,10618,fifa19
8,10619,fifa19
6,10619,fifa19
4,10619,fifa19
3,10620,fifa19
9,10620,fifa19
2,10621,fifa19
4,10622,fifa19
10,10622,fifa19
2,10622,fifa19
6,10623,fifa19
8,10623,fifa19
12,10624,fifa19
6,10624,fifa19
7,10625,fifa19
12,10625,fifa19
11,10625,fifa19
11,10626,fifa19
9,10626,fifa19
11,10627,fifa19
7,10628,fifa19
12,10628,fifa19
11,10628,fifa19
8,10629,fifa19
6,10629,fifa19
10,10630,fifa19
9,10630,fifa19
4,10630,fifa19
2,10631,fifa19
12,10632,fifa19
10,10632,fifa19
13,10632,fifa19
2,10633,fifa19
6,10634,fifa19
8,10634,fifa19
9,10635,fifa19
0,10635,fifa19
9,10636,fifa19
6,10636,fifa19
2,10636,fifa19
2,10637,fifa19
9,10637,fifa19
10,10637,fifa19
12,10638,fifa19
8,10639,fifa19
6,10639,fifa19
7,10640,fifa19
10,10641,fifa19
9,10641,fifa19
5,10642,fifa19
6,10643,fifa19
4,10643,fifa19
7,10644,fifa19
5,10645,fifa19
12,10646,fifa19
11,10646,fifa19
6,10647,fifa19
10,10648,fifa19
2,10648,fifa19
2,10649,fifa19
6,10650,fifa19
10,10650,fifa19
9,10651,fifa19
2,10651,fifa19
10,10652,fifa19
12,10652,fifa19
9,10652,fifa19
12,10653,fifa19
13,10653,fifa19
8,10653,fifa19
10,10654,fifa19
12,10654,fifa19
5,10655,fifa19
4,10656,fifa19
9,10656,fifa19
6,10656,fifa19
9,10657,fifa19
10,10657,fifa19
11,10657,fifa19
11,10658,fifa19
9,10658,fifa19
10,10659,fifa19
2,10660,fifa19
7,10661,fifa19
12,10662,fifa19
10,10662,fifa19
6,10663,fifa19
4,10663,fifa19
1,10663,fifa19
2,10664,fifa19
9,10664,fifa19
12,10665,fifa19
11,10665,fifa19
10,10666,fifa19
7,10667,fifa19
6,10668,fifa19
7,10668,fifa19
4,10668,fifa19
7,10669,fifa19
11,10669,fifa19
7,10670,fifa19
12,10671,fifa19
12,10672,fifa19
11,10672,fifa19
10,10672,fifa19
7,10673,fifa19
12,10673,fifa19
6,10674,fifa19
6,10675,fifa19
5,10676,fifa19
6,10677,fifa19
4,10677,fifa19
0,10677,fifa19
2,10678,fifa19
1,10678,fifa19
3,10678,fifa19
8,10679,fifa19
6,10679,fifa19
5,10680,fifa19
12,10681,fifa19
13,10681,fifa19
10,10681,fifa19
10,10682,fifa19
9,10682,fifa19
10,10683,fifa19
6,10684,fifa19
8,10684,fifa19
9,10685,fifa19
2,10685,fifa19
12,10686,fifa19
11,10687,fifa19
6,10688,fifa19
8,10688,fifa19
12,10689,fifa19
10,10689,fifa19
11,10689,fifa19
8,10690,fifa19
6,10691,fifa19
8,10691,fifa19
2,10692,fifa19
8,10693,fifa19
6,10693,fifa19
9,10693,fifa19
3,10694,fifa19
1,10694,fifa19
0,10694,fifa19
7,10695,fifa19
2,10696,fifa19
2,10697,fifa19
2,10698,fifa19
7,10699,fifa19
12,10699,fifa19
11,10700,fifa19
9,10700,fifa19
9,10701,fifa19
10,10701,fifa19
2,10701,fifa19
2,10702,fifa19
2,10703,fifa19
7,10704,fifa19
2,10705,fifa19
7,10706,fifa19
2,10707,fifa19
10,10707,fifa19
12,10708,fifa19
10,10708,fifa19
7,10709,fifa19
7,10710,fifa19
2,10711,fifa19
0,10711,fifa19
1,10711,fifa19
9,10712,fifa19
4,10712,fifa19
7,10713,fifa19
9,10714,fifa19
8,10715,fifa19
7,10715,fifa19
12,10715,fifa19
7,10716,fifa19
12,10717,fifa19
11,10718,fifa19
7,10718,fifa19
5,10719,fifa19
10,10720,fifa19
0,10720,fifa19
11,10721,fifa19
2,10722,fifa19
2,10723,fifa19
2,10724,fifa19
2,10725,fifa19
8,10726,fifa19
6,10726,fifa19
7,10726,fifa19
5,10727,fifa19
11,10728,fifa19
4,10729,fifa19
6,10729,fifa19
2,10730,fifa19
3,10731,fifa19
1,10731,fifa19
5,10732,fifa19
6,10733,fifa19
7,10734,fifa19
12,10734,fifa19
8,10734,fifa19
12,10735,fifa19
8,10736,fifa19
6,10736,fifa19
7,10737,fifa19
12,10738,fifa19
13,10738,fifa19
7,10739,fifa19
7,10740,fifa19
11,10741,fifa19
7,10741,fifa19
5,10742,fifa19
11,10743,fifa19
11,10744,fifa19
9,10744,fifa19
6,10745,fifa19
10,10746,fifa19
9,10746,fifa19
5,10747,fifa19
10,10748,fifa19
1,10748,fifa19
6,10749,fifa19
8,10749,fifa19
10,10750,fifa19
12,10750,fifa19
7,10751,fifa19
6,10752,fifa19
8,10752,fifa19
6,10753,fifa19
8,10753,fifa19
10,10754,fifa19
8,10755,fifa19
7,10755,fifa19
2,10756,fifa19
5,10757,fifa19
6,10758,fifa19
8,10758,fifa19
6,10759,fifa19
12,10760,fifa19
13,10760,fifa19
1,10760,fifa19
3,10761,fifa19
10,10761,fifa19
8,10762,fifa19
6,10762,fifa19
6,10763,fifa19
8,10763,fifa19
5,10764,fifa19
6,10765,fifa19
10,10766,fifa19
13,10767,fifa19
6,10768,fifa19
4,10768,fifa19
9,10768,fifa19
7,10769,fifa19
6,10769,fifa19
8,10769,fifa19
2,10770,fifa19
4,10770,fifa19
7,10771,fifa19
13,10772,fifa19
11,10772,fifa19
9,10772,fifa19
6,10773,fifa19
7,10774,fifa19
2,10775,fifa19
11,10776,fifa19
7,10776,fifa19
7,10777,fifa19
2,10778,fifa19
10,10778,fifa19
2,10779,fifa19
12,10780,fifa19
13,10780,fifa19
10,10780,fifa19
7,10781,fifa19
4,10782,fifa19
10,10782,fifa19
2,10782,fifa19
8,10783,fifa19
6,10783,fifa19
6,10784,fifa19
4,10784,fifa19
6,10785,fifa19
9,10785,fifa19
8,10786,fifa19
6,10786,fifa19
7,10787,fifa19
5,10788,fifa19
6,10789,fifa19
2,10790,fifa19
10,10790,fifa19
12,10791,fifa19
5,10792,fifa19
12,10793,fifa19
2,10794,fifa19
12,10795,fifa19
11,10795,fifa19
13,10795,fifa19
9,10796,fifa19
10,10796,fifa19
6,10796,fifa19
2,10797,fifa19
11,10798,fifa19
13,10798,fifa19
5,10799,fifa19
5,10800,fifa19
7,10801,fifa19
11,10801,fifa19
11,10802,fifa19
9,10802,fifa19
12,10802,fifa19
7,10803,fifa19
7,10804,fifa19
12,10804,fifa19
9,10805,fifa19
4,10805,fifa19
7,10806,fifa19
11,10806,fifa19
12,10807,fifa19
12,10808,fifa19
10,10808,fifa19
7,10809,fifa19
12,10809,fifa19
12,10810,fifa19
7,10810,fifa19
8,10811,fifa19
4,10811,fifa19
12,10812,fifa19
10,10812,fifa19
6,10813,fifa19
7,10814,fifa19
9,10815,fifa19
10,10815,fifa19
8,10816,fifa19
7,10816,fifa19
7,10817,fifa19
7,10818,fifa19
8,10818,fifa19
10,10819,fifa19
9,10819,fifa19
8,10820,fifa19
7,10821,fifa19
11,10822,fifa19
13,10822,fifa19
12,10823,fifa19
11,10823,fifa19
10,10823,fifa19
2,10824,fifa19
10,10824,fifa19
8,10825,fifa19
9,10826,fifa19
4,10826,fifa19
5,10827,fifa19
6,10828,fifa19
8,10828,fifa19
6,10829,fifa19
8,10829,fifa19
5,10830,fifa19
2,10831,fifa19
6,10832,fifa19
8,10832,fifa19
4,10832,fifa19
7,10833,fifa19
8,10833,fifa19
7,10834,fifa19
8,10835,fifa19
6,10835,fifa19
10,10836,fifa19
12,10836,fifa19
6,10837,fifa19
12,10838,fifa19
11,10838,fifa19
13,10838,fifa19
13,10838,fifa19
8,10839,fifa19
11,10840,fifa19
5,10841,fifa19
2,10842,fifa19
2,10843,fifa19
2,10844,fifa19
6,10845,fifa19
4,10846,fifa19
9,10846,fifa19
4,10847,fifa19
6,10848,fifa19
5,10849,fifa19
11,10850,fifa19
2,10851,fifa19
9,10852,fifa19
3,10852,fifa19
2,10853,fifa19
4,10853,fifa19
9,10853,fifa19
10,10853,fifa19
7,10854,fifa19
2,10855,fifa19
10,10855,fifa19
9,10855,fifa19
3,10855,fifa19
6,10856,fifa19
10,10857,fifa19
9,10857,fifa19
10,10858,fifa19
9,10858,fifa19
12,10859,fifa19
5,10860,fifa19
2,10861,fifa19
10,10861,fifa19
9,10862,fifa19
2,10862,fifa19
10,10862,fifa19
2,10863,fifa19
1,10863,fifa19
0,10864,fifa19
2,10864,fifa19
6,10865,fifa19
8,10865,fifa19
6,10866,fifa19
2,10866,fifa19
9,10866,fifa19
11,10867,fifa19
4,10868,fifa19
10,10868,fifa19
0,10869,fifa19
2,10869,fifa19
13,10869,fifa19
3,10870,fifa19
9,10870,fifa19
3,10871,fifa19
1,10871,fifa19
9,10872,fifa19
10,10872,fifa19
2,10873,fifa19
8,10874,fifa19
6,10874,fifa19
2,10875,fifa19
10,10875,fifa19
10,10876,fifa19
9,10876,fifa19
2,10876,fifa19
4,10877,fifa19
10,10877,fifa19
5,10878,fifa19
8,10879,fifa19
4,10879,fifa19
9,10880,fifa19
10,10880,fifa19
3,10880,fifa19
10,10881,fifa19
4,10882,fifa19
6,10882,fifa19
8,10882,fifa19
2,10883,fifa19
12,10884,fifa19
7,10884,fifa19
5,10885,fifa19
10,10886,fifa19
7,10887,fifa19
1,10888,fifa19
10,10888,fifa19
9,10888,fifa19
6,10889,fifa19
2,10890,fifa19
10,10890,fifa19
1,10890,fifa19
12,10891,fifa19
7,10891,fifa19
7,10892,fifa19
8,10892,fifa19
12,10893,fifa19
8,10894,fifa19
7,10894,fifa19
6,10894,fifa19
7,10895,fifa19
5,10896,fifa19
12,10897,fifa19
2,10898,fifa19
4,10898,fifa19
7,10899,fifa19
12,10899,fifa19
11,10900,fifa19
9,10900,fifa19
11,10901,fifa19
2,10902,fifa19
2,10903,fifa19
7,10904,fifa19
11,10904,fifa19
7,10905,fifa19
5,10906,fifa19
10,10907,fifa19
12,10907,fifa19
10,10908,fifa19
13,10908,fifa19
7,10909,fifa19
10,10910,fifa19
9,10910,fifa19
1,10910,fifa19
7,10911,fifa19
2,10912,fifa19
10,10913,fifa19
2,10913,fifa19
2,10914,fifa19
10,10914,fifa19
5,10915,fifa19
9,10916,fifa19
2,10916,fifa19
5,10917,fifa19
6,10918,fifa19
8,10918,fifa19
6,10919,fifa19
6,10920,fifa19
4,10920,fifa19
8,10920,fifa19
7,10921,fifa19
6,10922,fifa19
5,10923,fifa19
3,10924,fifa19
2,10924,fifa19
11,10925,fifa19
2,10926,fifa19
8,10927,fifa19
6,10927,fifa19
4,10927,fifa19
8,10928,fifa19
4,10929,fifa19
8,10929,fifa19
6,10929,fifa19
2,10930,fifa19
8,10931,fifa19
6,10931,fifa19
7,10932,fifa19
2,10933,fifa19
6,10934,fifa19
4,10934,fifa19
8,10934,fifa19
10,10934,fifa19
2,10935,fifa19
9,10935,fifa19
10,10936,fifa19
10,10937,fifa19
6,10938,fifa19
13,10938,fifa19
6,10939,fifa19
7,10940,fifa19
12,10940,fifa19
11,10941,fifa19
6,10942,fifa19
4,10942,fifa19
9,10942,fifa19
3,10943,fifa19
1,10943,fifa19
4,10943,fifa19
2,10944,fifa19
7,10944,fifa19
10,10945,fifa19
9,10945,fifa19
5,10946,fifa19
2,10947,fifa19
8,10948,fifa19
7,10949,fifa19
6,10950,fifa19
5,10951,fifa19
7,10952,fifa19
8,10952,fifa19
2,10953,fifa19
4,10953,fifa19
9,10953,fifa19
2,10954,fifa19
6,10955,fifa19
4,10955,fifa19
10,10956,fifa19
9,10956,fifa19
12,10957,fifa19
11,10957,fifa19
6,10958,fifa19
8,10958,fifa19
6,10959,fifa19
9,10960,fifa19
10,10960,fifa19
7,10961,fifa19
7,10962,fifa19
6,10963,fifa19
12,10964,fifa19
10,10964,fifa19
7,10965,fifa19
8,10966,fifa19
7,10966,fifa19
2,10967,fifa19
7,10968,fifa19
1,10969,fifa19
10,10969,fifa19
2,10969,fifa19
10,10970,fifa19
2,10970,fifa19
10,10971,fifa19
9,10971,fifa19
4,10972,fifa19
6,10972,fifa19
11,10973,fifa19
9,10974,fifa19
11,10974,fifa19
6,10974,fifa19
6,10975,fifa19
8,10975,fifa19
3,10976,fifa19
12,10976,fifa19
11,10976,fifa19
2,10977,fifa19
8,10978,fifa19
7,10978,fifa19
6,10978,fifa19
8,10979,fifa19
10,10980,fifa19
6,10980,fifa19
12,10980,fifa19
9,10981,fifa19
10,10981,fifa19
6,10982,fifa19
8,10982,fifa19
9,10983,fifa19
11,10984,fifa19
7,10984,fifa19
8,10985,fifa19
6,10985,fifa19
12,10986,fifa19
9,10987,fifa19
6,10987,fifa19
8,10987,fifa19
1,10988,fifa19
4,10988,fifa19
11,10989,fifa19
9,10989,fifa19
11,10990,fifa19
13,10990,fifa19
10,10991,fifa19
6,10992,fifa19
8,10993,fifa19
6,10994,fifa19
4,10994,fifa19
6,10995,fifa19
8,10995,fifa19
10,10996,fifa19
1,10996,fifa19
7,10997,fifa19
12,10998,fifa19
10,10999,fifa19
1,10999,fifa19
7,11000,fifa19
7,11001,fifa19
12,11001,fifa19
7,11002,fifa19
11,11003,fifa19
2,11004,fifa19
4,11005,fifa19
2,11005,fifa19
2,11006,fifa19
5,11007,fifa19
4,11008,fifa19
10,11008,fifa19
9,11008,fifa19
7,11009,fifa19
8,11010,fifa19
6,11010,fifa19
6,11011,fifa19
8,11011,fifa19
6,11012,fifa19
8,11012,fifa19
7,11013,fifa19
8,11013,fifa19
7,11014,fifa19
6,11014,fifa19
2,11015,fifa19
1,11015,fifa19
5,11016,fifa19
8,11017,fifa19
6,11017,fifa19
10,11017,fifa19
2,11018,fifa19
7,11019,fifa19
13,11020,fifa19
6,11021,fifa19
8,11021,fifa19
4,11022,fifa19
7,11023,fifa19
12,11023,fifa19
5,11024,fifa19
10,11025,fifa19
9,11025,fifa19
2,11025,fifa19
6,11026,fifa19
3,11027,fifa19
6,11027,fifa19
9,11028,fifa19
10,11028,fifa19
7,11029,fifa19
2,11030,fifa19
5,11031,fifa19
9,11032,fifa19
3,11032,fifa19
7,11033,fifa19
11,11033,fifa19
8,11034,fifa19
7,11034,fifa19
7,11035,fifa19
9,11036,fifa19
2,11036,fifa19
8,11037,fifa19
6,11037,fifa19
4,11038,fifa19
7,11039,fifa19
12,11039,fifa19
8,11040,fifa19
6,11040,fifa19
7,11041,fifa19
2,11042,fifa19
9,11042,fifa19
3,11042,fifa19
11,11043,fifa19
8,11044,fifa19
6,11044,fifa19
10,11044,fifa19
9,11045,fifa19
4,11045,fifa19
1,11046,fifa19
10,11046,fifa19
2,11046,fifa19
13,11046,fifa19
7,11047,fifa19
8,11048,fifa19
6,11048,fifa19
7,11048,fifa19
9,11049,fifa19
4,11049,fifa19
10,11049,fifa19
4,11050,fifa19
6,11050,fifa19
9,11050,fifa19
13,11051,fifa19
2,11052,fifa19
3,11052,fifa19
4,11053,fifa19
0,11053,fifa19
9,11053,fifa19
6,11054,fifa19
8,11054,fifa19
7,11055,fifa19
2,11056,fifa19
1,11057,fifa19
10,11058,fifa19
9,11058,fifa19
8,11059,fifa19
6,11059,fifa19
5,11060,fifa19
11,11061,fifa19
6,11061,fifa19
9,11061,fifa19
8,11062,fifa19
6,11062,fifa19
5,11063,fifa19
7,11064,fifa19
5,11065,fifa19
7,11066,fifa19
12,11066,fifa19
11,11066,fifa19
7,11067,fifa19
5,11068,fifa19
2,11069,fifa19
10,11069,fifa19
9,11069,fifa19
7,11070,fifa19
9,11071,fifa19
5,11072,fifa19
4,11073,fifa19
2,11073,fifa19
6,11074,fifa19
7,11075,fifa19
11,11075,fifa19
2,11076,fifa19
2,11077,fifa19
4,11077,fifa19
0,11077,fifa19
11,11078,fifa19
8,11079,fifa19
6,11079,fifa19
7,11080,fifa19
7,11081,fifa19
12,11081,fifa19
12,11082,fifa19
13,11082,fifa19
12,11083,fifa19
11,11083,fifa19
7,11084,fifa19
11,11085,fifa19
7,11085,fifa19
6,11086,fifa19
8,11086,fifa19
4,11086,fifa19
12,11087,fifa19
13,11087,fifa19
11,11087,fifa19
7,11088,fifa19
7,11089,fifa19
12,11090,fifa19
8,11091,fifa19
7,11091,fifa19
6,11091,fifa19
2,11092,fifa19
11,11093,fifa19
12,11093,fifa19
2,11094,fifa19
1,11094,fifa19
6,11095,fifa19
8,11095,fifa19
9,11096,fifa19
11,11096,fifa19
7,11096,fifa19
7,11097,fifa19
6,11098,fifa19
3,11099,fifa19
9,11099,fifa19
13,11100,fifa19
7,11100,fifa19
7,11101,fifa19
12,11101,fifa19
2,11102,fifa19
10,11102,fifa19
7,11103,fifa19
8,11103,fifa19
7,11104,fifa19
11,11104,fifa19
13,11104,fifa19
12,11105,fifa19
11,11106,fifa19
12,11106,fifa19
7,11107,fifa19
8,11108,fifa19
6,11109,fifa19
8,11109,fifa19
6,11110,fifa19
4,11110,fifa19
7,11111,fifa19
12,11112,fifa19
10,11112,fifa19
5,11113,fifa19
12,11114,fifa19
6,11114,fifa19
8,11115,fifa19
6,11115,fifa19
12,11115,fifa19
6,11116,fifa19
12,11117,fifa19
7,11118,fifa19
3,11119,fifa19
4,11119,fifa19
10,11120,fifa19
9,11120,fifa19
6,11121,fifa19
2,11121,fifa19
7,11122,fifa19
8,11122,fifa19
10,11123,fifa19
9,11123,fifa19
5,11124,fifa19
7,11125,fifa19
11,11125,fifa19
9,11126,fifa19
10,11126,fifa19
4,11126,fifa19
5,11127,fifa19
6,11128,fifa19
8,11128,fifa19
5,11129,fifa19
2,11130,fifa19
6,11131,fifa19
5,11132,fifa19
4,11133,fifa19
8,11134,fifa19
7,11135,fifa19
9,11136,fifa19
11,11136,fifa19
12,11137,fifa19
11,11137,fifa19
7,11137,fifa19
6,11138,fifa19
8,11138,fifa19
6,11139,fifa19
2,11140,fifa19
2,11141,fifa19
9,11141,fifa19
10,11141,fifa19
3,11142,fifa19
2,11142,fifa19
0,11142,fifa19
10,11143,fifa19
10,11144,fifa19
13,11144,fifa19
2,11144,fifa19
6,11145,fifa19
2,11145,fifa19
7,11146,fifa19
5,11147,fifa19
10,11148,fifa19
2,11148,fifa19
2,11149,fifa19
2,11150,fifa19
8,11151,fifa19
6,11151,fifa19
7,11152,fifa19
8,11153,fifa19
7,11153,fifa19
8,11154,fifa19
6,11154,fifa19
12,11155,fifa19
10,11155,fifa19
9,11156,fifa19
10,11156,fifa19
2,11157,fifa19
6,11158,fifa19
8,11158,fifa19
12,11159,fifa19
2,11160,fifa19
4,11160,fifa19
2,11161,fifa19
5,11162,fifa19
6,11163,fifa19
8,11163,fifa19
11,11164,fifa19
11,11165,fifa19
7,11166,fifa19
12,11166,fifa19
13,11166,fifa19
2,11167,fifa19
0,11168,fifa19
2,11168,fifa19
6,11168,fifa19
6,11169,fifa19
8,11169,fifa19
2,11170,fifa19
1,11170,fifa19
11,11171,fifa19
6,11171,fifa19
11,11172,fifa19
12,11172,fifa19
10,11172,fifa19
8,11172,fifa19
6,11173,fifa19
4,11173,fifa19
11,11174,fifa19
7,11174,fifa19
7,11175,fifa19
8,11175,fifa19
1,11176,fifa19
6,11176,fifa19
4,11176,fifa19
4,11177,fifa19
7,11178,fifa19
6,11179,fifa19
9,11179,fifa19
4,11179,fifa19
5,11180,fifa19
8,11181,fifa19
5,11182,fifa19
6,11183,fifa19
4,11183,fifa19
8,11184,fifa19
4,11184,fifa19
2,11185,fifa19
10,11185,fifa19
6,11186,fifa19
13,11187,fifa19
2,11188,fifa19
9,11188,fifa19
3,11188,fifa19
7,11189,fifa19
12,11189,fifa19
2,11190,fifa19
9,11191,fifa19
10,11191,fifa19
6,11192,fifa19
4,11192,fifa19
6,11193,fifa19
2,11194,fifa19
12,11195,fifa19
10,11195,fifa19
12,11196,fifa19
11,11196,fifa19
7,11197,fifa19
4,11198,fifa19
2,11199,fifa19
2,11200,fifa19
1,11200,fifa19
9,11201,fifa19
10,11201,fifa19
3,11202,fifa19
1,11202,fifa19
4,11202,fifa19
5,11203,fifa19
12,11204,fifa19
13,11204,fifa19
2,11205,fifa19
2,11206,fifa19
2,11207,fifa19
2,11208,fifa19
9,11208,fifa19
3,11208,fifa19
2,11209,fifa19
5,11210,fifa19
4,11211,fifa19
5,11212,fifa19
7,11213,fifa19
5,11214,fifa19
2,11215,fifa19
0,11215,fifa19
